exp,source,target,t_dijkstra,t_floyd
536,20,30,0.00010574699990684167,0.02699949900033971
537,47,31,9.352500001114095e-05,0.02689875399983066
538,7,47,6.007899992255261e-05,0.026697042000250804
539,7,9,8.900399961930816e-05,0.02641322699992088
540,49,35,6.055999983800575e-05,0.02629273699994883
541,24,0,7.04909998603398e-05,0.026197352000053797
542,5,33,3.732599998329533e-05,0.026468025000212947
543,49,9,8.726299984118668e-05,0.026663596000162215
544,4,47,0.0001114379997488868,0.02702140200017311
545,24,12,7.534199994552182e-05,0.02648390800004563
546,12,44,9.496499978922657e-05,0.026723966000190558
547,49,1,8.766399969317717e-05,0.02695602299991151
548,49,28,9.103399997911765e-05,0.02713681099976384
549,37,33,8.697400016899337e-05,0.026346125000145548
550,25,31,0.0001123679999182059,0.0265303720002521
551,14,40,7.787200001985184e-05,0.026751309000246692
552,28,43,0.00011625900015133084,0.02601379200041265
553,38,40,6.275999976423918e-05,0.026443669999935082
554,36,44,9.605500008547097e-05,0.026410075000057986
555,27,28,5.1187999815738294e-05,0.02684819299975061
556,46,20,9.938499988493277e-05,0.02676126000005752
557,2,40,8.613299996795831e-05,0.026689089000228705
558,10,0,6.706099975417601e-05,0.02632870199977333
559,22,21,2.6603999685903545e-05,0.026915403999737464
560,37,5,7.390099972326425e-05,0.025984928000070795
561,29,4,0.00010061500006486312,0.026570981000077154
562,45,29,5.153800020707422e-05,0.026772101999995357
563,20,26,6.614099993385025e-05,0.026838862000204244
564,42,43,0.0001144580000982387,0.025930688999778795
565,30,28,8.705400023245602e-05,0.026683637000132876
566,12,36,8.012299986148719e-05,0.02613857200003622
567,8,18,5.0988000111829024e-05,0.02669981999997617
568,46,26,9.911500001180684e-05,0.02662948899978801
569,27,25,7.160099994507618e-05,0.026591332999942097
570,30,11,6.749099975422723e-05,0.026233417000185
571,10,32,8.322299981955439e-05,0.026461893000032433
572,23,32,0.00011077700037276372,0.026789945000018633
573,10,32,0.00010424600031910813,0.02624191900031292
574,14,22,9.909600021273945e-05,0.027534962000117957
575,7,13,8.165299959728145e-05,0.026922646000002715
576,26,43,7.425200010402477e-05,0.026811518000158685
577,3,41,6.670999982816284e-05,0.02611482900010742
578,1,39,0.00010818700002346304,0.026712262000273768
579,0,2,4.3757000184996286e-05,0.026419346999773552
580,45,29,5.044799991082982e-05,0.026030434999938734
581,8,39,3.964600000472274e-05,0.026769091000005574
582,21,31,5.2117999985057395e-05,0.026948090000132652
583,35,42,0.00010286600036124582,0.026453252000010252
584,29,20,7.787200001985184e-05,0.02668497800004843
585,27,34,8.892400001059286e-05,0.02649632400016344
586,40,24,5.558800012295251e-05,0.026900541000031808
587,35,7,7.897200021034223e-05,0.026099935000274854
588,20,20,1.768199990692665e-05,0.026342823999584652
589,39,16,7.652200019947486e-05,0.026370536999820615
590,9,32,6.007000001773122e-05,0.026657431999865366
591,48,5,6.407999990187818e-05,0.025671578000128648
592,1,47,8.424300040132948e-05,0.026203210999938165
593,19,15,5.0767999709933065e-05,0.02644800000007308
594,37,11,3.8936000237299595e-05,0.02585511699999188
595,14,15,3.5305999972479185e-05,0.026709270000083052
596,3,47,6.923099999767146e-05,0.025893512000038754
597,9,39,0.00010686699988582404,0.026284424000095896
598,12,8,4.557700003715581e-05,0.026162255000144796
599,18,9,4.72270003228914e-05,0.026882627999839315
600,27,1,4.199699969831272e-05,0.02625461899970105
601,44,23,3.300599973954377e-05,0.026448730000083742
602,39,32,0.00010437599985380075,0.02688687799991385
603,42,40,6.671000028291019e-05,0.026593351999963488
604,30,39,8.04830001470691e-05,0.026319379000142362
605,34,4,3.411499983485555e-05,0.027015378999749373
606,37,30,0.00011388799975975417,0.0262463479998587
607,47,9,8.206300026358804e-05,0.026639220000106434
608,35,5,8.251300005213125e-05,0.026524632000018755
609,16,19,0.00011270799996054848,0.02668886699984796
610,23,16,0.00010241600011795526,0.026655121999738185
611,5,32,0.0001127569998971012,0.026165755999954854
612,13,37,9.433500008526607e-05,0.027046913000049244
613,22,41,7.49020000512246e-05,0.026165495999975974
614,27,4,0.00010403599981145817,0.026854573000036908
615,20,13,8.084299997790367e-05,0.02655950700000176
616,2,11,6.323999969026772e-05,0.026429175999965082
617,44,31,0.00012307999986660434,0.026029594000192446
618,20,43,0.00011263799979133182,0.026592511999751878
619,10,42,0.00011060699989684508,0.02694436699994185
620,29,22,0.00011152800016134279,0.026770238000153768
621,13,25,7.854200021029101e-05,0.026392309999664576
622,48,39,6.3500000123895e-05,0.02652517100023033
623,48,13,7.108099998731632e-05,0.026701369000420527
624,26,28,3.300500020486652e-05,0.02653657300015766
625,5,3,8.920400023271213e-05,0.026615695000145934
626,3,36,9.767499977897387e-05,0.026395991000299546
627,0,13,0.00011719799977072398,0.026815196000370634
628,37,11,3.472599973974866e-05,0.026412353000068833
629,40,26,2.5254000320273917e-05,0.026314638000258128
630,11,49,9.167400003207149e-05,0.02661782499990295
631,10,9,6.559099983860506e-05,0.026585550000163494
632,24,26,6.0229999689909164e-05,0.026725731999704294
633,27,4,6.0679999933199724e-05,0.02658790100031183
634,3,17,0.00010826700008692569,0.026521240999954898
635,7,44,8.263300014732522e-05,0.026769689000047947
636,35,4,8.958399985203869e-05,0.026207672000055027
637,12,48,5.016799968871055e-05,0.02658143899998322
638,12,7,9.116499995798222e-05,0.026601151999784634
639,21,39,0.00010236600019197795,0.02587939099976211
640,47,14,0.00011513800018292386,0.0258000680000805
641,48,30,0.00010469600010765134,0.025680569000087416
642,0,21,9.058400019057444e-05,0.025431081000078848
643,47,10,9.198499992635334e-05,0.02543467099985719
644,12,29,8.288299977721181e-05,0.024743002999912278
645,21,36,6.87010001456656e-05,0.024701476999780425
646,2,8,5.537800007004989e-05,0.024516548000065086
647,18,38,4.2966999899363145e-05,0.02459537000004275
648,13,19,7.811200021023978e-05,0.024147420000190323
649,18,12,2.737499971772195e-05,0.023708262000127434
650,8,5,8.55329999467358e-05,0.024587109000094642
651,33,27,6.315000018730643e-05,0.023891809999895486
652,4,31,6.376000010277494e-05,0.02388077900013741
653,20,48,8.751399991524522e-05,0.023289336999823718
654,14,35,6.72209998811013e-05,0.022966677000113123
655,44,27,0.00010375600004408625,0.02304158800006917
656,3,47,4.636800031221355e-05,0.02296815499994409
657,29,49,9.155399993687752e-05,0.0227068189997226
658,46,1,4.07869997616217e-05,0.022558124999704887
659,47,45,8.844400008456432e-05,0.022100543999840738
660,9,14,7.478199995603063e-05,0.021419468999738456
661,19,33,7.073100005072774e-05,0.022396479999770236
662,21,34,4.4117000015830854e-05,0.021547208999891154
663,43,6,8.497299995724461e-05,0.021523495000110415
664,4,22,7.838200008336571e-05,0.021700302999761334
665,10,14,8.006300004126388e-05,0.02101817699985986
666,44,30,6.311000015557511e-05,0.021186212999964482
667,48,4,4.487699970923131e-05,0.020597601999725157
668,32,14,2.4834000214468688e-05,0.02117527100017469
669,12,42,8.492300003126729e-05,0.020548124000015378
670,21,33,8.058299999902374e-05,0.0204092529997979
671,20,41,5.8789000377146294e-05,0.020513618999757455
672,30,35,6.459999985963805e-05,0.020024163000016415
673,10,12,4.579699998430442e-05,0.02035757499970714
674,21,39,5.5328999678749824e-05,0.01970237300020017
675,11,17,4.327600026954315e-05,0.019971155000348517
676,35,29,8.493300038026064e-05,0.019711625000127242
677,30,22,5.1107999752275646e-05,0.019411658000080934
678,10,37,7.556099990324583e-05,0.018979400000262103
679,22,7,7.168100000853883e-05,0.01966265700002623
680,5,21,2.2563000129594002e-05,0.018999863999852096
681,33,18,4.391699985717423e-05,0.018763957999908598
682,2,28,6.0369000038917875e-05,0.01940189700007977
683,11,13,6.035900014467188e-05,0.018991243000073155
684,34,22,8.233299968196661e-05,0.018586669999876904
685,17,11,7.690199981880141e-05,0.018646359000285884
686,9,30,4.556700014290982e-05,0.018624475999786227
687,6,47,7.992300015757792e-05,0.018486553999991884
688,28,3,5.855899962625699e-05,0.018419954999899346
689,18,49,7.04210001458705e-05,0.01847549300009632
690,46,14,5.750899981649127e-05,0.01804155499985427
691,28,21,5.945900011283811e-05,0.018135679999886634
692,37,19,1.7131999811681453e-05,0.018003300000145828
693,30,49,4.917800015391549e-05,0.018247737999899982
694,24,45,4.1217000216420274e-05,0.017829781999807892
695,20,20,1.2552000043797307e-05,0.017989618000228802
696,35,19,3.9075999666238204e-05,0.018112277000000176
697,10,30,3.622600024755229e-05,0.01832367900033205
698,27,8,2.6213999717583647e-05,0.01847396299990578
699,49,23,3.3705999612720916e-05,0.01789057199994204
700,37,27,6.950099987079739e-05,0.01803042399978949
701,37,26,6.216900010258541e-05,0.01807000999997399
702,1,47,4.905700006929692e-05,0.018128618999980972
703,22,9,4.660700005842955e-05,0.018499037000310636
704,41,5,3.151500004605623e-05,0.018262550000144984
705,19,10,5.20380003763421e-05,0.018173041999943962
706,0,4,1.8322999949305085e-05,0.01812017400015975
707,6,8,5.162800016478286e-05,0.01785378300019147
708,46,27,3.7524999697780004e-05,0.01821523900025568
709,30,18,5.679900004906813e-05,0.018003935999786336
710,21,32,6.219000033524935e-05,0.017966169999908743
711,28,37,4.148599964537425e-05,0.017944476999673498
712,22,28,7.304200016733375e-05,0.01799089299993284
713,29,38,2.6513999728194904e-05,0.018067184999836172
714,7,16,2.1252999886200996e-05,0.018034499999885156
715,31,25,4.66870001218922e-05,0.017936205999831145
716,23,5,6.347999988065567e-05,0.01801640799976667
717,12,22,3.887599996232893e-05,0.018185453999649326
718,6,13,1.7972000023291912e-05,0.018052882999654685
719,8,29,6.339999981719302e-05,0.01767913599996973
720,14,43,5.8848999742622254e-05,0.018279658999745152
721,17,47,6.332999964797636e-05,0.018457455999850936
722,24,12,5.345799991118838e-05,0.017987994000122853
723,25,9,5.3247999858285766e-05,0.01802893900003255
724,49,33,6.440999959522742e-05,0.017996154999764258
725,32,6,5.339900008038967e-05,0.018545489000189264
726,38,45,7.619200005137827e-05,0.018508114000269416
727,29,35,3.793599989876384e-05,0.017929373999777454
728,15,18,6.130899964773562e-05,0.018137027000193484
729,0,25,3.599599995141034e-05,0.01797601099997337
730,38,34,6.161900000734022e-05,0.018120473999715614
731,8,22,5.55990000066231e-05,0.017935025000042515
732,25,12,4.945799992128741e-05,0.017980072000227665
733,41,21,6.670099992334144e-05,0.01785310200011736
734,15,19,5.669900019711349e-05,0.017977932000121655
735,46,30,3.30349998876045e-05,0.018157049999899755
736,39,13,7.42810002520855e-05,0.018009697000252345
737,36,49,7.168100000853883e-05,0.01784156100029577
738,40,14,6.959100028325338e-05,0.018065994999687973
739,21,13,5.3439000112120993e-05,0.017997833999743307
740,6,13,2.70649998128647e-05,0.0178858469998886
741,6,15,4.5107000005373266e-05,0.018065044999730162
742,13,37,3.495600003589061e-05,0.018208956999842485
743,17,4,4.9696999667503405e-05,0.017996004999986326
744,16,43,1.6802000118332217e-05,0.017688488000203506
745,39,49,7.290099983947584e-05,0.018272238000008656
746,28,11,7.018099995548255e-05,0.01857260300039343
747,1,44,3.118500035270699e-05,0.018336747000375908
748,6,28,2.1143000140000368e-05,0.018314533999728155
749,36,39,6.886099981784355e-05,0.01788041700001486
750,17,5,6.791099986003246e-05,0.017934155000148166
751,21,34,6.625100013479823e-05,0.018024028999661823
752,16,11,4.8676999995223014e-05,0.017997253999965324
753,45,9,5.0597999688761774e-05,0.018036911000308464
754,18,45,6.146999976408551e-05,0.01822924999987663
755,11,11,1.3243000012153061e-05,0.018141312000352627
756,10,20,5.114799978400697e-05,0.0178562599999168
757,26,9,6.963999976505875e-05,0.01857357900007628
758,18,18,1.2021999737044098e-05,0.018369947999872238
759,9,19,5.509899983735522e-05,0.018189280000115104
760,29,32,5.190799993215478e-05,0.018070452000301884
761,34,28,5.286800023895921e-05,0.017995720999806508
762,13,35,8.279299981950317e-05,0.018206663000000844
763,36,2,1.7592999938642606e-05,0.018018344000211073
764,22,44,6.120999978520558e-05,0.018208992999916518
765,11,2,1.754300001266529e-05,0.017826763999892137
766,23,36,1.5641999652871164e-05,0.01820822399986355
767,7,16,3.774599963435321e-05,0.017712336999920808
768,30,19,3.7135999718884705e-05,0.018149844000163284
769,30,22,5.05570001223532e-05,0.018106157000147505
770,8,36,6.561999998666579e-05,0.017927339999914693
771,10,48,6.771000016669859e-05,0.018158865999794216
772,26,19,7.330099970204174e-05,0.018238667999867175
773,9,17,3.581500004656846e-05,0.018164017000344757
774,43,46,8.395299983021687e-05,0.018159004999688477
775,43,21,7.38119997549802e-05,0.018076242999995884
776,26,14,1.9522999991750112e-05,0.017790809999951307
777,49,42,1.7213000319316052e-05,0.01826680199974362
778,21,41,1.9101999896520283e-05,0.018090575999849534
779,27,24,4.55969998256478e-05,0.018389451000075496
780,21,20,3.563600012057577e-05,0.018222226000034425
781,26,11,6.880000000819564e-05,0.01805461000003561
782,37,45,2.2684000214212574e-05,0.018019014000401512
783,40,14,5.8029000228998484e-05,0.01832243099988773
784,28,47,5.902900011278689e-05,0.018387821000033
785,24,20,4.160600019531557e-05,0.0183048079998116
786,24,45,5.4769000144005986e-05,0.017807160999836924
787,14,13,4.209600001559011e-05,0.018225497000003088
788,39,43,4.79269997413212e-05,0.018155305000163935
789,20,11,6.376999999702093e-05,0.01809901600017838
790,6,24,4.988699993191403e-05,0.017904087000260915
791,44,38,5.567900007008575e-05,0.01816281599985814
792,22,6,4.447599985724082e-05,0.018112039000243385
793,48,4,6.07990000389691e-05,0.018141853000088304
794,2,7,6.131999998615356e-05,0.0181518149997828
795,8,1,5.894900004932424e-05,0.018106206999618735
796,25,40,4.616699970938498e-05,0.017685392999737815
797,40,36,6.08000000283937e-05,0.018230205999770988
798,18,0,5.551899994316045e-05,0.01844602999972267
799,1,7,6.0569999732251745e-05,0.018079593000038585
800,24,46,5.5529000292153796e-05,0.01800552200029415
801,37,31,4.595700011122972e-05,0.018159016000026895
802,20,10,5.405899992183549e-05,0.017713986999751796
803,6,26,3.835600000456907e-05,0.018320190999929764
804,15,6,6.918999997651554e-05,0.017929620999893814
805,25,11,3.587599985621637e-05,0.018302978000065195
806,1,36,7.603100038977573e-05,0.018353704999753973
807,45,44,7.866200030548498e-05,0.017863926999780233
808,16,28,4.133600032218965e-05,0.018133098000362224
809,0,31,6.355899995469372e-05,0.01840648000006695
810,32,42,7.232100006149267e-05,0.018205839000074775
811,2,4,3.785599983530119e-05,0.018016800000168587
812,22,32,7.995200030563865e-05,0.01793161700015844
813,39,30,7.867199974498362e-05,0.018045414999960485
814,9,6,4.118599963476299e-05,0.017812678999689524
815,31,23,7.293099997696117e-05,0.018440745000134484
816,17,38,6.332999964797636e-05,0.01827204899973367
817,16,23,7.781199974488118e-05,0.01809127200021976
818,3,15,1.943300003404147e-05,0.018242264000036812
819,42,0,4.746699960378464e-05,0.018223541999759618
820,20,33,5.3268000101525104e-05,0.018416932000036468
821,24,11,1.608200000191573e-05,0.018463268000232347
822,4,7,4.188599996268749e-05,0.018494073000056233
823,22,31,3.2604999887553276e-05,0.01821380000001227
824,11,24,5.5298999996011844e-05,0.01819353700011561
825,47,11,3.950600012103678e-05,0.018060577000142075
826,5,48,5.4228999943006784e-05,0.018333118000100512
827,46,34,5.274799968901789e-05,0.018260087000271596
828,3,6,7.353099999818369e-05,0.018464628999936394
829,5,24,4.2206999751215335e-05,0.018214089999673888
830,7,3,3.2035000003816094e-05,0.018134467999971093
831,10,26,7.283099967025919e-05,0.01820049800016932
832,4,26,3.770600005736924e-05,0.018045454999992216
833,23,5,1.8863000150304288e-05,0.018353851000028953
834,14,25,3.539499994076323e-05,0.018681042000025627
835,19,5,4.0515999899071176e-05,0.018236634000004415
836,45,9,4.9976999889622675e-05,0.018457048000072973
837,23,21,7.926199987196014e-05,0.018158082000354625
838,36,8,1.6212999980780296e-05,0.01825382599963632
839,39,36,5.449799982670811e-05,0.018157651999899826
840,15,44,6.944000006114948e-05,0.018259408000176336
841,44,32,2.278300007674261e-05,0.017837092999798188
842,19,3,4.275599985703593e-05,0.017839733000073466
843,0,46,7.218099972305936e-05,0.018242294000174297
